Uniform Crime Reporting Statistics - UCR Data Online
http://www.ucrdatatool.gov/


"Crime reported by Detroit Police Dept, Michigan"
Year,Months,Population,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,
2002,12,     961987,       2072.8,          41.8,          73.6,         653.6,       1303.8
2003,12,     927766,       2018.2,          39.4,          87.7,         627.0,       1264.0
2004,12,     914353,       1740.4,          42.1,          78.6,         596.2,       1023.5
2005,12,     900932,       2358.2,          39.5,          65.4,         757.0,       1496.3
2006,12,     884462,       2418.5,          47.6,          66.9,         818.0,       1486.0
2007,12,     860971,       2287.0,          45.5,          38.9,         762.7,       1439.8
2008,12,     905783,       1985.2,          35.7,          36.9,         698.3,       1214.4
2009,12,     908441,       1991.8,          40.0,          36.8,         661.2,       1253.8
2010,12,     713777,       2377.9,          43.4,          56.5,         776.0,       1502.0
2011,12,     713239,       2137.4,          48.2,          59.9,         695.7,       1333.6
2012,12,     707096,       2122.9,          54.6,          62.4,         684.9,       1321.0

"Notes: When data are unavailable, the cells are blank or the year is not presented."



"           Rates are the number of reported offenses per 100,000 population"

          Crime rates are not available for agencies that report data for less than 12 months of a year.

"         Detroit Police Dept, Michigan,  2003 - Due to changes in reporting practices, annexations, and/or incomplete data, 2003 figures are not comparable to previous years' data."

"         Detroit Police Dept, Michigan,  2004 - Because of changes in reporting practices, annexations, and/or incomplete data, 2004 figures are not comparable to previous years' data."

"         Detroit Police Dept, Michigan,  2005 - Because of changes in the agency's reporting practices, 2005 figures are not comparable to previous years' data."

"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data"
Date of download: Feb 22 2015
